id,picking_slip_id,printed_username,inspected_username,packed_username,shipped_username,held_username,cancelled_username,refunded_username,confirmed_username,printed_at,inspected_at,packed_at,shipped_at,delivered_at,returned_at,cancelled_at,refunded_at,held_at,confirmed_at,held_reason
2133,2133,,,,,,,,,,,,,,,,,,,
2134,2134,,,,,,,,,,,,,,,,,,,
2135,2135,,,,,,,,,,,,,,,,,,,
2136,2136,,,,,,,,,,,,,,,,,,,
2137,2137,,,,,,,,,,,,,,,,,,,
2138,2138,,,,,,,,,,,,,,,,,,,
2139,2139,,,,,,,,,,,,,,,,,,,
2140,2140,ming(835),ming(835),ming(835),,,,,,2023-05-22 06:12:03,2023-05-22 06:14:50,2023-05-22 06:17:46,2023-05-22 06:29:52,,,,,,,
2141,2141,ming(835),ming(835),ming(835),,,,,,2023-05-22 06:11:40,2023-05-22 06:14:11,2023-05-22 06:18:54,2023-05-22 06:25:27,,,,,,,
2142,2142,,,,,,,,,,,,,,,,,,,
2143,2143,ming(835),,,,,,,,2023-05-22 06:12:24,,,,,,,,,,
2144,2144,,,,,,,,,,,,,,,,,,,
2145,2145,,,,,,,,,,,,,,,,,,,
2146,2146,,,,,,,,,,,,,,,,,,,
2147,2147,,,,,,,,,,,,,,,,,,,
2148,2148,,,,,,,,,,,,,,,,,,,
2149,2149,,,,,,,,,,,,,,,,,,,
2150,2150,,,,,,,,,,,,,,,,,,,
2151,2151,,,,,,,,,,,,,,,,,,,
2152,2152,,,,,,,,,,,,,,,,,,,
2153,2153,,,,,,,,,,,,,,,,,,,
2154,2154,,,,,,,,,,,,,,,,,,,
2155,2155,ming(835),ming(835),ming(835),,,,,,2023-05-10 08:49:03,2023-05-10 08:49:34,2023-05-10 08:49:53,2023-05-10 09:17:06,,,,,,,
2156,2156,,,,,,,,,,,,,,,,,,,
2157,2157,ming(835),ming(835),ming(835),,,,,,2023-05-10 08:53:32,2023-05-10 08:54:07,2023-05-10 08:55:22,2023-05-10 08:57:23,,,,,,,
2158,2158,ming(835),ming(835),ming(835),,,,,,2023-05-10 08:24:34,2023-05-10 08:26:37,2023-05-10 08:28:07,2023-05-10 08:29:12,,,,,,,
2159,2159,,,,,,,,,,,,,,,,,,,
2160,2160,,,,,,,,,,,,,,,,,,,
2161,2161,,,,,,,,,,,,,,,,,,,
2162,2162,ming(835),ming(835),ming(835),,,,,,2023-05-10 08:53:32,2023-05-10 08:54:22,2023-05-10 08:55:40,2023-05-10 08:57:23,,,,,,,
2163,2163,,,,,,,,,,,,,,,,,,,
2164,2164,,,,,,,,,,,,,,,,,,,
2165,2165,,,,,,,,,,,,,,,,,,,
2166,2166,,,,,,,,,,,,,,,,,,,
2167,2167,ming(835),ming(835),ming(835),,,,,,2023-05-10 08:53:32,2023-05-10 08:54:30,2023-05-10 08:55:58,2023-05-10 08:57:23,,,,,,,
2168,2168,,,,,ming(835),,,,,,,,,,,,2023-05-10 09:47:49,,refund
2169,2169,,,,,,,,,,,,,,,,,,,
2170,2170,,,,,,,,,,,,,,,,,,,
2171,2171,,,,,,,,,,,,,,,,,,,
2172,2172,ming(835),ming(835),ming(835),,,,,,2023-05-10 08:53:32,2023-05-10 08:54:38,2023-05-10 08:56:19,2023-05-10 08:57:23,,,,,,,
2173,2173,,,,,,,,,,,,,,,,,,,
2174,2174,,,,,,,,,,,,,,,,,,,
2175,2175,,,,,,,,,,,,,,,,,,,
2200,2200,,,,,,,,,,,,,,,,,,,
2201,2201,,,,,,,,,,,,,,,,,,,
2202,2202,ming(835),ming(835),ming(835),,,,,,2023-05-10 08:53:32,2023-05-10 08:54:48,2023-05-10 08:56:34,2023-05-10 08:57:23,,,,,,,
2203,2203,,,,,,,,,,,,,,,,,,,
2204,2204,,,,,,,,,,,,,,,,,,,
2205,2205,ming(835),ming(835),ming(835),,,,,,2023-05-10 09:16:05,2023-05-10 09:48:30,2023-05-10 09:48:47,2023-05-10 09:49:10,,,,,,,
2206,2206,,,,,,,,,,,,,,,,,,,
2207,2207,,,,,,,,,,,,,,,,,,,
2208,2208,ming(835),ming(835),ming(835),,,,,,2023-05-10 09:16:05,2023-05-10 09:16:22,2023-05-10 09:16:39,2023-05-10 09:17:06,,,,,,,
2209,2209,ming(835),ming(835),ming(835),,,,,,2023-05-12 02:28:17,2023-05-12 02:30:15,2023-05-12 02:30:35,2023-05-12 02:31:13,,,,,,,
2211,2211,,,,,,,,,,,,,,,,,,,
2216,2216,Sun Kim(76203),Sun Kim(76203),,,,,,,2023-11-30 07:19:54,2023-11-30 07:19:54,,,,,,,,,
2217,2217,ming(835),ming(835),ming(835),,,,,,2023-05-22 06:12:03,2023-05-22 06:14:43,2023-05-22 06:17:28,2023-05-22 06:29:52,,,,,,,
2218,2218,ming(835),ming(835),ming(835),,,,,,2023-05-22 06:12:24,2023-05-22 06:16:01,2023-05-22 06:16:24,2023-05-22 06:30:07,,,,,,,
2219,2219,Sun Kim(76203),Sun Kim(76203),,,,,,,2023-11-30 07:21:56,2023-11-30 07:21:56,,,,,,,,,
2220,2220,,,,,,,,,,,,,,,,,,,
2221,2221,,,,,,,,,,,,,,,,,,,
2222,2222,ming(835),ming(835),ming(835),,,,,,2023-05-12 07:43:52,2023-05-12 07:44:19,2023-05-12 07:44:40,2023-05-12 07:47:16,,,,,,,
2223,2223,,,,,,,,,,,,,,,,,,,
2224,2224,ming(835),ming(835),ming(835),,,,,,2023-05-12 07:45:19,2023-05-12 07:45:41,2023-05-12 07:46:09,2023-05-12 07:46:51,,,,,,,
2225,2225,,,,,,,,,,,,,,,,,,,
2226,2226,,,,,,,,,,,,,,,,,,,
2227,2227,,,,,,,,,,,,,,,,,,,
2228,2228,ming(835),ming(835),ming(835),,,,,,2023-05-22 06:11:21,2023-05-22 06:12:48,2023-05-22 06:18:38,2023-05-22 06:25:18,2023-03-31 07:51:00,,,,,,
2229,2229,,,,,,,,,,,,,,,,,,,
2230,2230,ming(835),ming(835),ming(835),,,,,,2023-05-22 06:12:03,2023-05-22 06:13:30,2023-05-22 06:17:13,2023-05-22 06:29:52,2023-04-04 09:42:00,,,,,,
2231,2231,ming(835),ming(835),ming(835),,,,,,2023-05-22 07:21:02,2023-05-22 07:21:30,2023-05-22 07:22:40,2023-05-22 07:45:04,,,,,,,
2232,2232,ming(835),ming(835),ming(835),,,,,,2023-05-22 07:20:52,2023-05-22 07:21:40,2023-05-22 07:22:25,2023-05-22 07:45:04,,,,,,,
2233,2233,ming(835),ming(835),ming(835),,,,,,2023-05-22 07:21:10,2023-05-22 07:21:51,2023-05-22 07:22:06,2023-05-22 07:58:44,,,,,,,
2234,2234,ming(835),ming(835),ming(835),,,,,,2023-05-22 07:55:31,2023-05-22 07:57:35,2023-05-22 07:58:06,2023-05-22 07:58:44,2023-04-05 10:13:00,,,,,,
2235,2235,ming(835),ming(835),ming(835),,,,,,2023-05-22 07:55:26,2023-05-22 07:57:42,2023-05-22 07:58:20,2023-05-22 08:32:57,2023-04-05 10:13:00,,,,,,
2236,2236,ming(835),ming(835),ming(835),,,,,,2023-05-22 07:55:20,2023-05-22 07:57:48,2023-05-22 08:32:06,2023-05-22 08:32:57,2023-04-05 10:13:00,,,,,,
2237,2237,,,,,,,,,,,,,,,,,,,
2238,2238,,,,,,,,,,,,,,,,,,,
2239,2239,ming(835),ming(835),ming(835),,,,,,2023-05-22 08:50:46,2023-05-22 08:51:12,2023-05-22 08:51:33,2023-05-22 08:52:54,2023-04-05 10:13:00,,,,,,
2240,2240,ming(835),ming(835),ming(835),,,,,,2023-05-24 08:00:06,2023-05-24 08:01:50,2023-05-24 08:02:37,2023-05-24 09:11:47,2023-04-05 10:13:00,,,,,,
2241,2241,ming(835),,,,,,,,2023-05-22 08:50:46,,,,,,,,,,
2242,2242,ming(835),ming(835),ming(835),,,,,,2023-05-24 06:58:22,2023-05-24 06:59:37,2023-05-24 07:00:11,2023-05-24 07:12:49,,,,,,,
2243,2243,,,,,,,,,,,,,,,,,,,
2244,2244,ming(835),ming(835),ming(835),,,,,,2023-05-24 06:52:37,2023-05-24 06:53:01,2023-05-24 06:53:19,2023-05-24 07:12:24,,,,,,,
2245,2245,,,,,,,,,,,,,,,,,,,
2246,2246,ming(835),ming(835),ming(835),,,,,,2023-05-24 06:58:05,2023-05-24 06:59:29,2023-05-24 06:59:53,2023-05-24 07:12:24,,,,,,,
2247,2247,ming(835),ming(835),ming(835),,,,,,2023-05-24 07:59:55,2023-05-24 08:01:31,2023-05-24 08:02:07,2023-05-24 08:09:57,2023-04-05 10:13:00,,,,,,
2248,2248,ming(835),ming(835),ming(835),,,,,,2023-05-24 08:00:06,2023-05-24 08:01:41,2023-05-24 08:02:22,2023-05-24 09:11:47,2023-04-05 10:13:00,,,,,,
2249,2249,,,,,,,,,,,,,,,,,,,
2250,2250,,,,,,,,,,,,,,,,,,,
2251,2251,,,,,,,,,,,,,,,,,,,
2252,2252,ming(835),ming(835),ming(835),,,,,,2023-05-24 10:23:04,2023-05-24 10:23:40,2023-05-24 10:26:13,2023-05-24 10:40:45,2023-04-05 10:13:00,,,,,,
2253,2253,ming(835),ming(835),ming(835),,,,,,2023-05-24 10:23:15,2023-05-24 10:23:49,2023-05-24 10:24:43,2023-05-24 12:33:17,2023-04-05 10:13:00,,,,,,
2254,2254,ming(835),ming(835),ming(835),,,,,,2023-05-24 10:23:20,2023-05-24 10:23:57,2023-05-24 10:24:16,2023-05-24 12:33:31,2023-04-05 10:13:00,,,,,,
2255,2255,ming(835),ming(835),,,,,,,2023-05-24 12:26:00,2023-05-24 12:29:56,,,,,,,,,
2256,2256,ming(835),ming(835),ming(835),,,,,,2023-05-24 12:26:11,2023-05-24 12:31:41,2023-05-24 12:32:28,2023-05-24 12:33:17,2023-04-13 20:23:00,,,,,,
2257,2257,ming(835),ming(835),ming(835),,,,,,2023-05-24 12:26:16,2023-05-24 12:31:49,2023-05-24 12:32:09,2023-05-24 12:33:31,,,,,,,
2258,2258,ming(835),ming(835),ming(835),,,,,,2023-05-24 13:03:17,2023-05-24 13:04:11,2023-05-24 13:05:16,2023-05-24 13:06:04,2023-04-05 10:13:00,,,,,,
2259,2259,ming(835),ming(835),ming(835),,,,,,2023-05-24 13:03:27,2023-05-24 13:04:21,2023-05-24 13:05:01,2023-05-24 13:06:20,2023-04-05 10:13:00,,,,,,
2260,2260,ming(835),ming(835),ming(835),,,,,,2023-05-24 13:03:33,2023-05-24 13:04:30,2023-05-24 13:04:45,2023-05-24 13:06:28,2023-04-05 10:13:00,,,,,,
2261,2261,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:03:50,2023-05-25 04:04:02,2023-05-25 04:06:21,2023-05-25 04:07:39,2023-04-05 10:13:00,,,,,,
2262,2262,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:03:35,2023-05-25 04:04:11,2023-05-25 04:06:05,2023-05-25 04:06:39,,,,,,,
2263,2263,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:03:46,2023-05-25 04:04:19,2023-05-25 04:05:48,2023-05-25 04:07:25,2023-04-05 10:13:00,,,,,,
2264,2264,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:03:35,2023-05-25 04:04:28,2023-05-25 04:05:33,2023-05-25 04:06:39,,,,,,,
2265,2265,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:03:46,2023-05-25 04:04:36,2023-05-25 04:05:14,2023-05-25 04:07:25,2023-04-05 10:13:00,,,,,,
2266,2266,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:03:50,2023-05-25 04:04:44,2023-05-25 04:05:00,2023-05-25 04:07:39,2023-04-05 10:13:00,,,,,,
2267,2267,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:54:39,2023-05-25 04:55:01,2023-05-25 04:55:38,2023-05-25 04:56:57,2023-04-05 10:13:00,,,,,,
2268,2268,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:54:45,2023-05-25 04:55:11,2023-05-25 04:55:58,2023-05-25 04:57:05,2023-04-05 10:13:00,,,,,,
2269,2269,ming(835),ming(835),ming(835),,,,,,2023-05-25 04:54:49,2023-05-25 04:55:20,2023-05-25 04:56:15,2023-05-25 04:57:14,2023-04-05 10:13:00,,,,,,
2270,2270,,,,,,,,,,,,,,,,,,,
2271,2271,,,,,,,,,,,,,,,,,,,
2272,2272,,,,,,,,,,,,,,,,,,,
2273,2273,ming(835),ming(835),ming(835),,,,,,2023-05-25 05:55:06,2023-05-25 05:55:35,2023-05-25 05:56:45,2023-05-25 05:57:34,2023-04-05 10:13:00,,,,,,
2274,2274,ming(835),ming(835),ming(835),,,,,,2023-05-25 05:55:14,2023-05-25 05:55:41,2023-05-25 05:56:18,2023-05-25 05:57:46,2023-04-05 10:13:00,,,,,,
2275,2275,ming(835),ming(835),ming(835),,,,,,2023-05-25 05:55:17,2023-05-25 05:55:47,2023-05-25 05:56:02,2023-05-25 05:57:57,2023-04-05 10:13:00,,,,,,
2276,2276,,,,,,,,,,,,,,,,,,,
2277,2277,,,,,,,,,,,,,,,,,,,
2278,2278,,,,,,,,,,,,,,,,,,,
2279,2279,,,,,,,,,,,,,,,,,,,
2280,2280,,,,,,,,,,,,,,,,,,,
2281,2281,,,,,,,,,,,,,,,,,,,
2282,2282,,,,,,,,,,,,,,,,,,,
2283,2283,,,,,,,,,,,,,,,,,,,
2284,2284,,,,,,,,,,,,,,,,,,,
2285,2285,,,,,,,,,,,,,,,,,,,
2286,2286,,,,,,,,,,,,,,,,,,,
2287,2287,,,,,,,,,,,,,,,,,,,
2288,2288,,,,,,,,,,,,,,,,,,,
2289,2289,,,,,,,,,,,,,,,,,,,
2290,2290,,,,,,,,,,,,,,,,,,,
2291,2291,,,,,,,,,,,,,,,,,,,
2292,2292,,,,,,,,,,,,,,,,,,,
2293,2293,,,,,,,,,,,,,,,,,,,
2294,2294,,,,,,,,,,,,,,,,,,,
2295,2295,,,,,,,,,,,,,,,,,,,
2296,2296,,,,,,,,,,,,,,,,,,,
2297,2297,,,,,,,,,,,,,,,,,,,
2298,2298,,,,,,,,,,,,,,,,,,,
2299,2299,,,,,,,,,,,,,,,,,,,
2300,2300,,,,,,,,,,,,,,,,,,,
2301,2301,,,,,,,,,,,,,,,,,,,
2302,2302,,,,,,,,,,,,,,,,,,,
2303,2303,,,,,,,,,,,,,,,,,,,
2304,2304,,,,,,,,,,,,,,,,,,,
2305,2305,,,,,,,,,,,,,,,,,,,
2306,2306,,,,,,,,,,,,,,,,,,,
2307,2307,,,,,,,,,,,,,,,,,,,
2308,2308,,,,,,,,,,,,,,,,,,,
2309,2309,,,,,,,,,,,,,,,,,,,
2310,2310,,,,,,,,,,,,,,,,,,,
2311,2311,,,,,,,,,,,,,,,,,,,
2312,2312,,,,,,,,,,,,,,,,,,,
2313,2313,,,,,,,,,,,,,,,,,,,
2314,2314,,,,,,,,,,,,,,,,,,,
2315,2315,,,,,,,,,,,,,,,,,,,
2316,2316,,,,,,,,,,,,,,,,,,,
2317,2317,,,,,,,,,,,,,,,,,,,
2318,2318,,,,,,,,,,,,,,,,,,,
2319,2319,,,,,,,,,,,,,,,,,,,
2320,2320,ming(835),ming(835),ming(835),,,,,,2023-06-22 04:38:21,2023-12-08 08:02:18,2023-12-08 08:03:04,2023-12-13 07:07:00,,,,,,,
2321,2321,ming(835),,,,,,,,2023-06-22 04:38:33,,,,,,,,,,
2322,2322,ming(835),,,,,,,,2023-06-22 04:38:10,,,,,,,,,,
2323,2323,,,,,,,,,,,,,,,,,,,
2324,2324,,,,,,,,,,,,,,,,,,,
2325,2325,ming(835),ming(835),ming(835),,,,,,2023-06-22 04:38:10,2023-06-22 04:39:23,2023-06-22 04:40:28,2023-06-22 04:42:29,2023-06-16 10:13:00,,,,,,
2326,2326,ming(835),ming(835),ming(835),,,,,,2023-06-22 04:38:43,2023-06-22 04:39:35,2023-06-22 04:39:54,2023-06-22 04:43:48,2023-06-09 10:13:00,,,,,,
2327,2327,,,,,,,,,,,,,,,,,,,
2328,2328,ming(835),ming(835),ming(835),,,,,,2023-06-22 11:29:05,2023-06-22 11:30:08,2023-06-22 11:31:23,2023-06-22 11:32:15,2023-06-16 10:13:00,,,,,,
2329,2329,ming(835),ming(835),ming(835),,,,,,2023-06-22 11:29:22,2023-06-22 11:30:14,2023-06-22 11:31:40,2023-06-22 11:33:34,2023-06-09 10:13:00,,,,,,
2330,2330,ming(835),ming(835),ming(835),,,,,,2023-06-22 11:29:31,2023-06-22 11:30:21,2023-06-22 11:31:58,2023-06-22 11:37:56,2023-06-16 10:13:00,,,,,,
2331,2331,,,,,,,,,,,,,,,,,,,
2332,2332,ming(835),ming(835),ming(835),,,,,,2023-06-22 11:29:05,2023-06-22 11:29:47,2023-06-22 11:30:37,2023-06-22 11:32:15,2023-06-09 10:13:00,,,,,,
2333,2333,ming(835),ming(835),ming(835),,,,,,2023-06-22 11:29:22,2023-06-22 11:29:55,2023-06-22 11:30:51,2023-06-22 11:33:34,2023-06-16 10:13:00,,,,,,
2334,2334,ming(835),ming(835),ming(835),,,,,,2023-06-22 11:29:31,2023-06-22 11:30:02,2023-06-22 11:31:06,2023-06-22 11:37:56,2023-06-09 10:13:00,,,,,,
2335,2335,ming(835),ming(835),ming(835),,,,,,2023-06-23 02:12:57,2023-06-23 02:13:35,2023-06-23 02:14:37,2023-06-23 02:15:04,2023-04-05 10:13:00,,,,,,
2336,2336,ming(835),ming(835),ming(835),,,,,,2023-06-23 02:12:57,2023-06-23 02:13:28,2023-06-23 02:14:22,2023-06-23 02:15:04,2023-04-05 10:13:00,,,,,,
2337,2337,ming(835),ming(835),ming(835),,,,,,2023-06-23 02:12:57,2023-06-23 02:13:19,2023-06-23 02:14:07,2023-06-23 02:15:04,2023-04-05 10:13:00,,,,,,
2338,2338,ming(835),ming(835),ming(835),,,,,,2023-06-23 02:12:57,2023-06-23 02:13:12,2023-06-23 02:13:52,2023-06-23 02:15:04,2023-04-05 10:13:00,,,,,,
2339,2339,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:26,2023-06-23 05:26:00,2023-06-23 05:27:26,2023-06-23 05:28:12,2023-04-05 10:13:00,,,,,,
2340,2340,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:41,2023-06-23 05:26:05,2023-06-23 05:27:43,2023-06-23 05:28:27,2023-04-05 10:13:00,,,,,,
2341,2341,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:26,2023-06-23 05:25:49,2023-06-23 05:26:54,2023-06-23 05:28:12,2023-04-05 10:13:00,,,,,,
2342,2342,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:41,2023-06-23 05:25:55,2023-06-23 05:27:09,2023-06-23 05:28:27,2023-04-05 10:13:00,,,,,,
2343,2343,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:26,2023-06-23 05:25:36,2023-06-23 05:26:20,2023-06-23 05:28:12,2023-03-29 02:49:48,,,,,,
2344,2344,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:41,2023-06-23 05:25:43,2023-06-23 05:26:35,2023-06-23 05:28:27,2023-03-29 07:49:48,,,,,,
2345,2345,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-12-04 05:17:02,2023-12-04 05:17:02,,,,,,,,,
2346,2346,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-12-19 01:45:51,2023-12-19 01:46:00,2023-12-19 01:47:24,2023-12-19 02:47:09,2023-11-06 08:22:00,,,,,,
2347,2347,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:10,2023-07-03 01:10:02,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2348,2348,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:20,2023-07-03 01:10:20,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2349,2349,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:28,2023-07-03 01:10:37,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2350,2350,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:33,2023-07-03 01:10:52,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2351,2351,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:39,2023-07-03 01:11:08,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2352,2352,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:45,2023-07-03 01:11:22,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2353,2353,,,,,,,,,,,,,,,,,,,
2354,2354,,,,,,,,,,,,,,,,,,,
2355,2355,,,,,,,,,,,,,,,,,,,
2356,2356,,,,,,,,,,,,,,,,,,,
2357,2357,,,,,,,,,,,,,,,,,,,
2358,2358,,,,,,,,,,,,,,,,,,,
2359,2359,,,,,,,,,,,,,,,,,,,
2360,2360,,,,,,,,,,,,,,,,,,,
2361,2361,,,,,,,,,,,,,,,,,,,
2362,2362,,,,,,,,,,,,,,,,,,,
2363,2363,,,,,,,,,,,,,,,,,,,
2364,2364,,,,,,,,,,,,,,,,,,,
2365,2365,,,,,,,,,,,,,,,,,,,
2366,2366,,,,,,,,,,,,,,,,,,,
2367,2367,,,,,,,,,,,,,,,,,,,
2368,2368,,,,,,,,,,,,,,,,,,,
2369,2369,,,,,,,,,,,,,,,,,,,
2370,2370,,,,,,,,,,,,,,,,,,,
2371,2371,,,,,,,,,,,,,,,,,,,
2372,2372,,,,,,,,,,,,,,,,,,,
2373,2373,,,,,,,,,,,,,,,,,,,
2374,2374,,,,,,,,,,,,,,,,,,,
2375,2375,,,,,,,,,,,,,,,,,,,
2376,2376,,,,,,,,,,,,,,,,,,,
2377,2377,,,,,,,,,,,,,,,,,,,
2378,2378,,,,,,,,,,,,,,,,,,,
2379,2379,,,,,,,,,,,,,,,,,,,
2380,2380,,,,,,,,,,,,,,,,,,,
2381,2381,,,,,,,,,,,,,,,,,,,
2382,2382,,,,,,,,,,,,,,,,,,,
2383,2383,,,,,,,,,,,,,,,,,,,
2384,2384,,,,,,,,,,,,,,,,,,,
2385,2385,,,,,,,,,,,,,,,,,,,
2386,2386,,,,,,,,,,,,,,,,,,,
2387,2387,,,,,,,,,,,,,,,,,,,
2388,2388,,,,,,,,,,,,,,,,,,,
2389,2389,,,,,,,,,,,,,,,,,,,
2390,2390,,,,,,,,,,,,,,,,,,,
2391,2391,,,,,,,,,,,,,,,,,,,
2392,2392,,,,,,,,,,,,,,,,,,,
2393,2393,,,,,,,,,,,,,,,,,,,
2394,2394,,,,,,,,,,,,,,,,,,,
2395,2395,,,,,,,,,,,,,,,,,,,
2396,2396,,,,,,,,,,,,,,,,,,,
2397,2397,,,,,,,,,,,,,,,,,,,
2398,2398,,,,,,,,,,,,,,,,,,,
2399,2399,,,,,,,,,,,,,,,,,,,
2400,2400,,,,,,,,,,,,,,,,,,,
2401,2401,,,,,,,,,,,,,,,,,,,
2402,2402,,,,,,,,,,,,,,,,,,,
2403,2403,,,,,,,,,,,,,,,,,,,
2404,2404,,,,,,,,,,,,,,,,,,,
2405,2405,,,,,,,,,,,,,,,,,,,
2406,2406,,,,,,,,,,,,,,,,,,,
2407,2407,,,,,,,,,,,,,,,,,,,
2408,2408,test,Bern(25814),Bern(25814),,,,,,2024-01-12 04:10:06,2024-02-20 06:49:53,2024-02-20 06:49:53,,,,,,,,
2409,2409,,,,,,,,,,,,,,,,,,,
2410,2410,test,test,,,,,,,2024-01-12 04:10:30,2024-01-12 04:10:30,2024-01-12 04:10:30,,,,,,,,
2411,2411,,,,,,,,,,,,,,,,,,,
2412,2412,test,test,,,,,,,2024-01-12 04:10:06,,,,,,,,,,
2413,2413,,,,,,,,,,,,,,,,,,,
2414,2414,test,test,,,,,,,2024-01-12 04:10:30,,,,,,,,2024-01-12 04:10:43,,
2415,2415,test,test,,,,,,,2024-01-12 04:10:30,,,,,,,,2024-01-12 04:10:43,,
2416,2416,,,,,,,,,,,,,,,,,,,
2417,2417,test,test,,,,,,,2024-01-12 04:10:30,2024-01-12 04:10:30,2024-01-12 04:10:30,,,,,,,,
2418,2418,test,test,,,,,,,2024-01-12 04:10:30,2024-01-12 04:10:30,2024-01-12 04:10:30,,,,,,,,
2419,2419,,,,,,,,,,,,,,,,,,,
2420,2420,,,,,,,,,,,,,,,,,,,
2421,2421,,,,,,,,,,,,,,,,,,,
2422,2422,,,,,,,,,,,,,,,,,,,
2423,2423,,,,,,,,,,,,,,,,,,,
2424,2424,,,,,,,,,,,,,,,,,,,
2425,2425,,,,,,,,,,,,,,,,,,,
2426,2426,,,,,,,,,,,,,,,,,,,
2427,2427,,,,,,,,,,,,,,,,,,,
2428,2428,,,,,,,,,,,,,,,,,,,
2429,2429,,,,,,,,,,,,,,,,,,,
2430,2430,,,,,,,,,,,,,,,,,,,
2431,2431,,,,,,,,,,,,,,,,,,,
2432,2432,,,,,,,,,,,,,,,,,,,
2433,2433,,,,,,,,,,,,,,,,,,,
2434,2434,,,,,,,,,,,,,,,,,,,
2435,2435,,,,,,,,,,,,,,,,,,,
2436,2436,,,,,,,,,,,,,,,,,,,
2437,2437,,,,,,,,,,,,,,,,,,,
2438,2438,,,,,,,,,,,,,,,,,,,
2439,2439,,,,,,,,,,,,,,,,,,,
2440,2440,,,,,,,,,,,,,,,,,,,
2441,2441,,,,,,,,,,,,,,,,,,,
2442,2442,,,,,,,,,,,,,,,,,,,
2443,2443,,,,,,,,,,,,,,,,,,,
2444,2444,,,,,,,,,,,,,,,,,,,
2445,2445,,,,,,,,,,,,,,,,,,,
2446,2446,,,,,,,,,,,,,,,,,,,
2447,2447,,,,,,,,,,,,,,,,,,,
2448,2448,,,,,,,,,,,,,,,,,,,
2449,2449,,,,,,,,,,,,,,,,,,,
2450,2450,,,,,,,,,,,,,,,,,,,
2451,2451,,,,,,,,,,,,,,,,,,,
2452,2452,,,,,,,,,,,,,,,,,,,
2453,2453,,,,,,,,,,,,,,,,,,,
2454,2454,,,,,,,,,,,,,,,,,,,
2455,2455,,,,,,,,,,,,,,,,,,,
2456,2456,,,,,,,,,,,,,,,,,,,
2457,2457,,,,,,,,,,,,,,,,,,,
2458,2458,,,,,,,,,,,,,,,,,,,
2459,2459,,,,,,,,,,,,,,,,,,,
2460,2460,,,,,,,,,,,,,,,,,,,
2461,2461,,,,,,,,,,,,,,,,,,,
2462,2462,,,,,,,,,,,,,,,,,,,
2463,2463,,,,,,,,,,,,,,,,,,,
2464,2464,,,,,,,,,,,,,,,,,,,
2465,2465,,,,,,,,,,,,,,,,,,,
2466,2466,,,,,,,,,,,,,,,,,,,
2467,2467,,,,,,,,,,,,,,,,,,,
2468,2468,,,,,,,,,,,,,,,,,,,
2469,2469,,,,,,,,,,,,,,,,,,,
2470,2470,,,,,,,,,,,,,,,,,,,
2471,2471,,,,,,,,,,,,,,,,,,,
2472,2472,,,,,,,,,,,,,,,,,,,
2473,2473,,,,,,,,,,,,,,,,,,,
2474,2474,,,,,,,,,,,,,,,,,,,
2475,2475,,,,,,,,,,,,,,,,,,,
2476,2476,,,,,,,,,,,,,,,,,,,
2477,2477,,,,,,,,,,,,,,,,,,,
2478,2478,,,,,,,,,,,,,,,,,,,
2479,2479,,,,,,,,,,,,,,,,,,,
2480,2480,,,,,,,,,,,,,,,,,,,
2481,2481,,,,,,,,,,,,,,,,,,,
2482,2482,,,,,,,,,,,,,,,,,,,
2483,2483,,,,,,,,,,,,,,,,,,,
2484,2484,,,,,,,,,,,,,,,,,,,
2485,2485,,,,,,,,,,,,,,,,,,,
2486,2486,,,,,,,,,,,,,,,,,,,
2487,2487,,,,,,,,,,,,,,,,,,,
